0.00768583,0.00728602,0.00414503
0.00811342,0.00769204,0.00437503
0.00855779,0.00811403,0.00461399
0.0090193,0.00855235,0.00486214
0.00949834,0.00900738,0.00511965
0.00999528,0.00947947,0.00538675
0.0105105,0.009969,0.00566362
0.0110444,0.0104763,0.00595046
0.0115974,0.0110018,0.00624748
0.0121697,0.0115458,0.00655488
0.0127619,0.0121087,0.00687286
0.0133743,0.0126909,0.00720162
0.0140073,0.0132928,0.00754136
0.0146612,0.0139146,0.00789229
0.0153365,0.0145568,0.00825461
0.0160336,0.0152198,0.00862852
0.0167527,0.0159039,0.00901422
0.0174944,0.0166096,0.00941192
0.018259,0.0173371,0.00982181
0.0190469,0.0180868,0.0102441
0.0198584,0.0188592,0.010679
0.020694,0.0196546,0.0111267
0.021554,0.0204734,0.0115874
0.0224389,0.0213159,0.0120613
0.023349,0.0221825,0.0125486
0.0242847,0.0230737,0.0130495
0.0252463,0.0239896,0.0135642
0.0262343,0.0249309,0.0140929
0.0272491,0.0258977,0.0146358
0.028291,0.0268905,0.0151931
0.0293605,0.0279097,0.015765
0.0304578,0.0289556,0.0163516
0.0315834,0.0300286,0.0169533
0.0327376,0.0311291,0.0175702
0.0339209,0.0322574,0.0182024
0.0351335,0.0334139,0.0188502
0.036376,0.034599,0.0195138
0.0376486,0.0358129,0.0201933
0.0389517,0.0370562,0.0208889
0.0402857,0.0383292,0.0216009
0.041651,0.0396321,0.0223295
0.0430479,0.0409655,0.0230747
0.0444768,0.0423295,0.0238368
0.0459381,0.0437247,0.0246161
0.0474321,0.0451514,0.0254125
0.0489592,0.0466098,0.0262265
0.0505197,0.0481004,0.0270581
0.0521141,0.0496235,0.0279075
0.0537425,0.0511795,0.0287749
0.0554055,0.0527687,0.0296605
0.0571034,0.0543915,0.0305644
0.0588365,0.0560481,0.0314868
0.0606051,0.057739,0.032428
0.0624097,0.0594645,0.0333881
0.0642505,0.061225,0.0343672
0.0661278,0.0630207,0.0353655
0.0680421,0.064852,0.0363832
0.0699937,0.0667192,0.0374205
0.0719829,0.0686228,0.0384775
0.0740099,0.0705629,0.0395544
0.0760753,0.0725399,0.0406513
0.0781792,0.0745542,0.0417685
0.080322,0.0766061,0.042906
0.082504,0.0786959,0.0440641
0.0847256,0.0808239,0.0452429
0.086987,0.0829904,0.0464425
0.0892886,0.0851957,0.0476631
0.0916307,0.0874402,0.0489049
0.0940135,0.0897242,0.0501679
0.0964374,0.0920479,0.0514525
0.0989027,0.0944117,0.0527586
0.10141,0.0968159,0.0540864
0.103959,0.0992608,0.0554361
0.10655,0.101747,0.0568079
0.109184,0.104274,0.0582018
0.11186,0.106842,0.0596181
0.11458,0.109453,0.0610567
0.117343,0.112105,0.0625179
0.12015,0.1148,0.0640019
0.123001,0.117538,0.0655087
0.125896,0.120319,0.0670384
0.128835,0.123142,0.0685912
0.131819,0.12601,0.0701672
0.134848,0.128921,0.0717666
0.137923,0.131876,0.0733893
0.141043,0.134875,0.0750357
0.144208,0.137919,0.0767057
0.14742,0.141008,0.0783996
0.150678,0.144142,0.0801173
0.153982,0.147321,0.081859
0.157333,0.150546,0.0836249
0.160731,0.153816,0.085415
0.164176,0.157132,0.0872295
0.167669,0.160495,0.0890683
0.171209,0.163904,0.0909317
0.174797,0.16736,0.0928197
0.178433,0.170863,0.0947324
0.182117,0.174413,0.0966699
0.18585,0.178011,0.0986324
0.189631,0.181656,0.10062
0.193461,0.185348,0.102632
0.19734,0.189089,0.10467
0.201268,0.192878,0.106733
0.205246,0.196716,0.108821
0.209273,0.200602,0.110934
0.21335,0.204537,0.113074
0.217477,0.208521,0.115238
0.221654,0.212554,0.117428
0.225882,0.216636,0.119644
0.230159,0.220769,0.121886
0.234488,0.22495,0.124153
0.238867,0.229182,0.126446
0.243297,0.233464,0.128765
0.247777,0.237796,0.13111
0.252309,0.242178,0.133481
0.256893,0.246611,0.135879
0.261527,0.251095,0.138302
0.266214,0.25563,0.140751
0.270952,0.260215,0.143227
0.275741,0.264852,0.145729
0.280583,0.26954,0.148257
0.285477,0.27428,0.150811
0.290422,0.279071,0.153392
0.29542,0.283913,0.155999
0.30047,0.288808,0.158633
0.305573,0.293755,0.161293
0.310728,0.298753,0.16398
0.315936,0.303804,0.166693
0.321196,0.308907,0.169432
0.32651,0.314063,0.172198
0.331876,0.31927,0.174991
0.337294,0.324531,0.17781
0.342766,0.329844,0.180655
0.348291,0.33521,0.183528
0.353869,0.340629,0.186426
0.3595,0.346101,0.189352
0.365184,0.351626,0.192303
0.370921,0.357204,0.195282
0.376712,0.362835,0.198287
0.382556,0.368519,0.201318
0.388453,0.374257,0.204377
0.394403,0.380048,0.207461
0.400407,0.385892,0.210572
0.406464,0.39179,0.21371
0.412575,0.397742,0.216874
0.418739,0.403747,0.220064
0.424956,0.409806,0.223281
0.431227,0.415918,0.226525
0.437551,0.422084,0.229794
0.443928,0.428304,0.23309
0.450359,0.434577,0.236413
0.456843,0.440904,0.239761
0.463381,0.447285,0.243136
0.469972,0.45372,0.246537
0.476616,0.460209,0.249965
0.483313,0.466751,0.253418
0.490064,0.473348,0.256897
0.496867,0.479998,0.260402
0.503724,0.486702,0.263934
0.510634,0.49346,0.267491
0.517597,0.500271,0.271074
0.524613,0.507136,0.274682
0.531681,0.514055,0.278317
0.538803,0.521028,0.281977
0.545977,0.528055,0.285663
0.553204,0.535135,0.289374
0.560483,0.542269,0.29311
0.567815,0.549456,0.296872
0.575199,0.556698,0.300659
0.582636,0.563992,0.304472
0.590125,0.57134,0.308309
0.597666,0.578742,0.312172
0.605259,0.586197,0.316059
0.612904,0.593705,0.319972
0.6206,0.601266,0.323909
0.628349,0.608881,0.32787
0.636149,0.616549,0.331857
0.644,0.62427,0.335868
0.651903,0.632043,0.339903
0.659857,0.63987,0.343963
0.667862,0.647749,0.348046
0.675917,0.655682,0.352154
0.684024,0.663666,0.356286
0.692181,0.671704,0.360442
0.700388,0.679793,0.364621
0.708646,0.687935,0.368824
0.716954,0.69613,0.37305
0.725312,0.704376,0.3773
0.73372,0.712674,0.381573
0.742177,0.721025,0.38587
0.750684,0.729427,0.390189
0.75924,0.73788,0.394531
0.767845,0.746385,0.398896
0.776499,0.754942,0.403284
0.785202,0.76355,0.407694
0.793953,0.772209,0.412126
0.802753,0.780918,0.416581
0.811601,0.789679,0.421058
0.820496,0.79849,0.425557
0.829439,0.807352,0.430078
0.83843,0.816265,0.43462
0.847468,0.825227,0.439184
0.856553,0.83424,0.443769
0.865685,0.843302,0.448375
0.874863,0.852415,0.453002
0.884088,0.861576,0.457651
0.893359,0.870788,0.46232
0.902676,0.880048,0.467009
0.912039,0.889358,0.47172
0.921447,0.898716,0.47645
0.9309,0.908123,0.4812
0.940398,0.917578,0.485971
0.94994,0.927082,0.490761
0.959527,0.936634,0.495571
0.969159,0.946234,0.5004
0.978833,0.955881,0.505248
0.988552,0.965577,0.510116
0.998314,0.975319,0.515002
1.00812,0.985109,0.519907
1.01797,0.994945,0.524831
1.02786,1.00483,0.529773
1.03779,1.01476,0.534733
1.04776,1.02473,0.539711
1.05778,1.03476,0.544707
1.06784,1.04482,0.54972
1.07794,1.05494,0.554751
1.08808,1.06509,0.5598
1.09826,1.0753,0.564865
1.10847,1.08555,0.569947
1.11874,1.09584,0.575045
1.12903,1.10618,0.58016
1.13937,1.11656,0.585292
1.14975,1.12698,0.590439
1.16017,1.13745,0.595603
1.17062,1.14797,0.600782
1.18111,1.15852,0.605976
1.19164,1.16912,0.611186
1.20221,1.17976,0.61641
1.21281,1.19045,0.621649
1.22345,1.20117,0.626904
1.23413,1.21194,0.632172
1.24484,1.22275,0.637455
1.25559,1.2336,0.642751
1.26637,1.24449,0.648061
1.27719,1.25542,0.653385
1.28804,1.26639,0.658722
1.29893,1.27741,0.664072
1.30985,1.28846,0.669435
1.32081,1.29955,0.67481
1.33179,1.31068,0.680198
1.34281,1.32186,0.685599
1.35387,1.33306,0.691011
1.36495,1.34431,0.696434
1.37607,1.3556,0.70187
1.38721,1.36692,0.707316
1.39839,1.37828,0.712774
1.4096,1.38968,0.718242
1.42084,1.40112,0.723721
1.43211,1.41259,0.72921
1.4434,1.4241,0.73471
1.45473,1.43565,0.740219
1.46609,1.44723,0.745738
1.47747,1.45884,0.751266
1.48888,1.47049,0.756803
1.50032,1.48218,0.76235
1.51179,1.4939,0.767904
1.52328,1.50566,0.773468
1.5348,1.51744,0.779039
1.54634,1.52927,0.784618
1.55791,1.54112,0.790205
1.56951,1.55301,0.7958
1.58112,1.56493,0.801401
1.59277,1.57688,0.80701
1.60444,1.58887,0.812625
1.61613,1.60088,0.818247
1.62784,1.61293,0.823874
1.63958,1.62501,0.829508
1.65133,1.63712,0.835147
1.66311,1.64926,0.840792
1.67491,1.66143,0.846443
1.68673,1.67363,0.852097
1.69858,1.68585,0.857757
1.71044,1.69811,0.863421
1.72232,1.7104,0.869089
1.73422,1.72271,0.874761
1.74614,1.73505,0.880437
1.75808,1.74742,0.886115
1.77004,1.75981,0.891797
1.78201,1.77224,0.897482
1.794,1.78468,0.90317
1.806,1.79716,0.90886
1.81803,1.80966,0.914551
1.83006,1.82218,0.920245
1.84212,1.83473,0.925941
1.85419,1.84731,0.931637
1.86627,1.85991,0.937334
1.87837,1.87253,0.943033
1.89048,1.88518,0.948731
1.9026,1.89785,0.95443
1.91473,1.91054,0.960129
1.92688,1.92326,0.965828
1.93904,1.93599,0.971525
1.95121,1.94875,0.977223
1.96339,1.96153,0.982919
1.97558,1.97433,0.988613
1.98778,1.98715,0.994306
1.99999,2,0.999997
2.01222,2.01286,1.00569
2.02444,2.02574,1.01137
2.03668,2.03864,1.01706
2.04892,2.05156,1.02274
2.06117,2.06449,1.02842
2.07343,2.07745,1.03409
2.0857,2.09042,1.03976
2.09796,2.10341,1.04543
2.11024,2.11642,1.05109
2.12252,2.12944,1.05674
2.1348,2.14248,1.0624
2.14709,2.15554,1.06804
2.15938,2.16861,1.07369
2.17168,2.18169,1.07932
2.18397,2.19479,1.08495
2.19627,2.20791,1.09057
2.20857,2.22104,1.09619
2.22087,2.23418,1.1018
2.23317,2.24733,1.10741
2.24548,2.2605,1.113
2.25778,2.27368,1.11859
2.27008,2.28687,1.12417
2.28238,2.30007,1.12974
2.29468,2.31329,1.13531
2.30697,2.32651,1.14086
2.31927,2.33975,1.14641
2.33156,2.35299,1.15195
2.34385,2.36625,1.15748
2.35613,2.37951,1.16299
2.36841,2.39279,1.1685
2.38068,2.40607,1.174
2.39295,2.41936,1.17949
2.40521,2.43265,1.18496
2.41747,2.44596,1.19043
2.42972,2.45927,1.19588
2.44196,2.47259,1.20133
2.4542,2.48591,1.20676
2.46642,2.49924,1.21217
2.47864,2.51258,1.21758
2.49085,2.52592,1.22297
2.50305,2.53927,1.22835
2.51524,2.55261,1.23372
2.52741,2.56597,1.23907
2.53958,2.57933,1.24441
2.55174,2.59268,1.24974
2.56388,2.60605,1.25505
2.57601,2.61941,1.26035
2.58813,2.63278,1.26563
2.60024,2.64615,1.2709
2.61233,2.65952,1.27615
2.62441,2.67289,1.28138
2.63647,2.68626,1.2866
2.64852,2.69963,1.29181
2.66055,2.713,1.29699
2.67256,2.72637,1.30216
2.68456,2.73974,1.30732
2.69655,2.75311,1.31245
2.70851,2.76647,1.31757
2.72046,2.77984,1.32268
2.73239,2.7932,1.32776
2.74429,2.80655,1.33282
2.75618,2.81991,1.33787
2.76806,2.83326,1.3429
2.77991,2.8466,1.34791
2.79173,2.85995,1.3529
2.80354,2.87328,1.35787
2.81533,2.88662,1.36282
2.82709,2.89994,1.36775
2.83884,2.91326,1.37265
2.85056,2.92657,1.37754
2.86225,2.93988,1.38241
2.87392,2.95318,1.38726
2.88557,2.96647,1.39208
2.89719,2.97976,1.39689
2.90879,2.99303,1.40167
2.92036,3.0063,1.40643
2.93191,3.01956,1.41117
2.94343,3.03281,1.41588
2.95492,3.04605,1.42058
2.96639,3.05928,1.42525
2.97782,3.0725,1.42989
2.98923,3.0857,1.43452
3.00061,3.0989,1.43911
3.01196,3.11208,1.44369
3.02328,3.12526,1.44824
3.03458,3.13842,1.45277
3.04584,3.15157,1.45727
3.05707,3.1647,1.46174
3.06826,3.17782,1.46619
3.07943,3.19093,1.47062
3.09056,3.20403,1.47502
3.10166,3.2171,1.47939
3.11273,3.23017,1.48374
3.12377,3.24322,1.48806
3.13477,3.25625,1.49235
3.14573,3.26927,1.49662
3.15666,3.28227,1.50086
3.16756,3.29526,1.50507
3.17842,3.30823,1.50926
3.18924,3.32118,1.51341
3.20003,3.33411,1.51754
3.21078,3.34702,1.52164
3.2215,3.35992,1.52571
3.23217,3.3728,1.52976
3.24281,3.38566,1.53377
3.25341,3.3985,1.53775
3.26396,3.41132,1.54171
3.27448,3.42412,1.54563
3.28496,3.4369,1.54953
3.2954,3.44966,1.5534
3.3058,3.46239,1.55723
3.31616,3.47511,1.56103
3.32648,3.4878,1.56481
3.33675,3.50048,1.56855
3.34698,3.51313,1.57226
3.35717,3.52575,1.57594
3.36732,3.53836,1.57959
3.37742,3.55094,1.5832
3.38748,3.56349,1.58679
3.39749,3.57603,1.59034
3.40746,3.58853,1.59386
3.41739,3.60102,1.59735
3.42726,3.61347,1.6008
3.4371,3.62591,1.60422
3.44688,3.63831,1.60761
3.45662,3.65069,1.61096
3.46631,3.66305,1.61428
3.47596,3.67538,1.61756
3.48556,3.68768,1.62081
3.49511,3.69995,1.62403
3.50461,3.71219,1.62721
3.51406,3.72441,1.63036
3.52346,3.7366,1.63347
3.53281,3.74876,1.63655
3.54211,3.76089,1.63959
3.55137,3.773,1.6426
3.56057,3.78507,1.64557
3.56972,3.79711,1.6485
3.57881,3.80912,1.6514
3.58786,3.82111,1.65426
3.59685,3.83306,1.65708
3.60579,3.84498,1.65987
3.61468,3.85687,1.66262
3.62352,3.86872,1.66534
3.6323,3.88055,1.66801
3.64102,3.89234,1.67065
3.64969,3.9041,1.67325
3.65831,3.91583,1.67582
3.66687,3.92752,1.67834
3.67538,3.93918,1.68083
3.68383,3.95081,1.68328
3.69222,3.9624,1.68569
3.70056,3.97396,1.68806
3.70884,3.98549,1.69039
3.71707,3.99698,1.69269
3.72523,4.00843,1.69494
3.73334,4.01985,1.69715
3.74139,4.03123,1.69933
3.74938,4.04258,1.70146
3.75731,4.05389,1.70356
3.76519,4.06516,1.70561
3.773,4.0764,1.70763
3.78075,4.0876,1.7096
3.78845,4.09876,1.71154
3.79608,4.10989,1.71343
3.80365,4.12098,1.71528
3.81116,4.13203,1.71709
3.81861,4.14304,1.71886
3.826,4.15401,1.72059
3.83333,4.16494,1.72228
3.84059,4.17583,1.72392
3.84779,4.18669,1.72552
3.85493,4.1975,1.72708
3.862,4.20828,1.7286
3.86901,4.21901,1.73008
3.87596,4.2297,1.73151
3.88284,4.24036,1.7329
3.88966,4.25097,1.73425
3.89641,4.26154,1.73556
3.9031,4.27207,1.73682
3.90972,4.28256,1.73804
3.91628,4.293,1.73921
3.92277,4.3034,1.74035
3.92919,4.31376,1.74144
3.93555,4.32408,1.74248
3.94184,4.33436,1.74348
3.94807,4.34459,1.74444
3.95422,4.35478,1.74535
3.96031,4.36492,1.74622
3.96633,4.37502,1.74704
3.97229,4.38508,1.74782
3.97817,4.39509,1.74856
3.98399,4.40506,1.74925
3.98973,4.41498,1.74989
3.99541,4.42486,1.7505
4.00102,4.43469,1.75105
4.00656,4.44448,1.75156
4.01203,4.45422,1.75202
4.01743,4.46392,1.75244
4.02276,4.47357,1.75282
4.02801,4.48317,1.75314
4.0332,4.49273,1.75343
4.03832,4.50224,1.75366
4.04336,4.51171,1.75385
4.04833,4.52112,1.754
4.05323,4.53049,1.75409
4.05806,4.53981,1.75414
4.06282,4.54909,1.75415
4.0675,4.55831,1.75411
4.07211,4.56749,1.75402
4.07665,4.57662,1.75388
4.08111,4.5857,1.7537
4.0855,4.59473,1.75347
4.08982,4.60372,1.75319
4.09407,4.61265,1.75287
4.09823,4.62154,1.7525
4.10233,4.63037,1.75208
4.10635,4.63916,1.75162
4.1103,4.6479,1.7511
4.11417,4.65658,1.75054
4.11796,4.66522,1.74993
4.12168,4.67381,1.74928
4.12533,4.68234,1.74857
4.12889,4.69083,1.74782
4.13239,4.69926,1.74702
4.1358,4.70764,1.74617
4.13915,4.71598,1.74527
4.14241,4.72426,1.74433
4.1456,4.73249,1.74334
4.14871,4.74067,1.7423
4.15174,4.74879,1.74121
4.1547,4.75687,1.74007
4.15758,4.76489,1.73888
4.16038,4.77286,1.73764
4.1631,4.78077,1.73636
4.16575,4.78864,1.73503
4.16831,4.79645,1.73364
4.1708,4.80421,1.73221
4.17322,4.81192,1.73073
4.17555,4.81957,1.7292
4.1778,4.82717,1.72762
4.17998,4.83471,1.726
4.18207,4.84221,1.72432
4.18409,4.84965,1.72259
4.18603,4.85703,1.72082
4.18789,4.86436,1.71899
4.18967,4.87164,1.71712
4.19136,4.87886,1.7152
4.19298,4.88603,1.71322
4.19452,4.89315,1.7112
4.19598,4.90021,1.70913
4.19736,4.90721,1.70701
4.19866,4.91416,1.70484
4.19988,4.92105,1.70262
4.20102,4.92789,1.70034
4.20207,4.93468,1.69802
4.20305,4.94141,1.69565
4.20394,4.94808,1.69323
4.20476,4.9547,1.69076
4.20549,4.96126,1.68824
4.20614,4.96777,1.68567
4.20671,4.97422,1.68305
4.2072,4.98062,1.68038
4.20761,4.98696,1.67766
4.20793,4.99324,1.67489
4.20818,4.99947,1.67207
4.20834,5.00564,1.6692
4.20842,5.01175,1.66628
4.20841,5.01781,1.66331
4.20833,5.02381,1.66029
4.20816,5.02976,1.65722
4.20791,5.03564,1.6541
4.20758,5.04147,1.65093
4.20717,5.04725,1.64771
4.20667,5.05297,1.64444
4.20609,5.05863,1.64111
4.20543,5.06423,1.63774
4.20468,5.06977,1.63432
4.20386,5.07526,1.63085
4.20295,5.08069,1.62733
4.20195,5.08607,1.62375
4.20088,5.09138,1.62013
4.19972,5.09664,1.61646
4.19847,5.10184,1.61274
4.19715,5.10698,1.60896
4.19574,5.11207,1.60514
4.19425,5.11709,1.60127
4.19267,5.12206,1.59734
4.19101,5.12697,1.59337
4.18927,5.13183,1.58935
4.18744,5.13662,1.58527
4.18553,5.14136,1.58115
4.18354,5.14604,1.57697
4.18146,5.15066,1.57275
4.1793,5.15522,1.56848
4.17706,5.15972,1.56415
4.17473,5.16417,1.55978
4.17232,5.16856,1.55535
4.16982,5.17288,1.55088
4.16725,5.17716,1.54636
4.16458,5.18137,1.54178
4.16184,5.18552,1.53716
4.15901,5.18962,1.53248
4.1561,5.19365,1.52776
4.1531,5.19763,1.52299
4.15002,5.20155,1.51817
4.14685,5.20541,1.51329
4.14361,5.20921,1.50837
4.14027,5.21295,1.5034
4.13686,5.21663,1.49838
4.13336,5.22026,1.49331
4.12977,5.22383,1.48819
4.12611,5.22733,1.48302
4.12236,5.23078,1.4778
4.11852,5.23417,1.47253
4.1146,5.2375,1.46721
4.1106,5.24077,1.46185
4.10652,5.24399,1.45643
4.10235,5.24714,1.45097
4.0981,5.25024,1.44545
4.09376,5.25327,1.43989
4.08934,5.25625,1.43428
4.08484,5.25917,1.42862
4.08025,5.26203,1.42291
4.07558,5.26483,1.41715
4.07083,5.26757,1.41134
4.066,5.27026,1.40548
4.06108,5.27288,1.39958
4.05608,5.27545,1.39363
4.05099,5.27796,1.38762
4.04582,5.2804,1.38157
4.04057,5.28279,1.37548
4.03523,5.28512,1.36933
4.02982,5.28739,1.36314
4.02432,5.28961,1.35689
4.01873,5.29176,1.3506
4.01307,5.29386,1.34426
4.00732,5.29589,1.33788
4.00149,5.29787,1.33144
3.99558,5.29979,1.32496
3.98958,5.30165,1.31843
3.9835,5.30346,1.31186
3.97734,5.3052,1.30523
3.9711,5.30688,1.29856
3.96477,5.30851,1.29184
3.95837,5.31008,1.28507
3.95188,5.31159,1.27826
3.94531,5.31304,1.2714
3.93866,5.31444,1.26449
3.93192,5.31577,1.25754
3.92511,5.31705,1.25054
3.91821,5.31827,1.24349
3.91123,5.31943,1.2364
3.90417,5.32053,1.22926
3.89703,5.32158,1.22207
3.88981,5.32256,1.21484
3.88251,5.32349,1.20756
3.87513,5.32436,1.20023
3.86766,5.32517,1.19286
3.86012,5.32593,1.18545
3.85249,5.32663,1.17798
3.84479,5.32727,1.17047
3.837,5.32785,1.16292
3.82914,5.32838,1.15532
3.82119,5.32884,1.14768
3.81317,5.32925,1.13999
3.80506,5.32961,1.13225
3.79688,5.3299,1.12448
3.78861,5.33014,1.11665
3.78027,5.33032,1.10878
3.77185,5.33045,1.10087
3.76335,5.33051,1.09291
3.75477,5.33052,1.08491
3.74611,5.33048,1.07686
3.73737,5.33038,1.06877
3.72856,5.33022,1.06064
3.71966,5.33,1.05246
3.71069,5.32973,1.04424
3.70164,5.3294,1.03597
3.69252,5.32901,1.02767
3.68331,5.32857,1.01931
3.67403,5.32807,1.01092
3.66467,5.32752,1.00248
3.65523,5.32691,0.994
3.64572,5.32625,0.985476
3.63613,5.32552,0.976909
3.62646,5.32475,0.968301
3.61671,5.32391,0.959649
3.60689,5.32303,0.950955
3.597,5.32208,0.94222
3.58702,5.32108,0.933442
3.57698,5.32003,0.924623
3.56685,5.31892,0.915762
3.55665,5.31776,0.906859
3.54638,5.31654,0.897916
3.53603,5.31527,0.888931
3.52561,5.31394,0.879904
3.51511,5.31256,0.870837
3.50454,5.31112,0.86173
3.49389,5.30963,0.852581
3.48317,5.30808,0.843392
3.47238,5.30648,0.834163
3.46151,5.30483,0.824894
3.45056,5.30312,0.815584
3.43955,5.30136,0.806235
3.42846,5.29955,0.796846
3.4173,5.29768,0.787418
3.40607,5.29576,0.77795
3.39476,5.29378,0.768443
3.38338,5.29175,0.758897
3.37194,5.28967,0.749312
3.36041,5.28754,0.739689
3.34882,5.28535,0.730026
3.33716,5.28311,0.720326
3.32542,5.28082,0.710587
3.31362,5.27848,0.70081
3.30174,5.27608,0.690996
3.28979,5.27363,0.681144
3.27778,5.27113,0.671253
3.26569,5.26858,0.661326
3.25353,5.26597,0.651361
3.24131,5.26332,0.64136
3.22901,5.26061,0.631321
3.21665,5.25785,0.621246
3.20422,5.25504,0.611135
3.19172,5.25218,0.600987
3.17915,5.24927,0.590803
3.16651,5.24631,0.580583
3.1538,5.24329,0.570327
3.14103,5.24023,0.560035
3.12819,5.23712,0.549708
3.11529,5.23395,0.539346
3.10231,5.23074,0.528949
3.08927,5.22748,0.518517
3.07617,5.22416,0.50805
3.063,5.2208,0.497549
3.04976,5.21739,0.487013
3.03646,5.21392,0.476443
3.02309,5.21041,0.46584
3.00965,5.20685,0.455202
2.99616,5.20324,0.444531
2.98259,5.19959,0.433826
2.96897,5.19588,0.423089
2.95528,5.19213,0.412318
2.94153,5.18832,0.401515
2.92771,5.18447,0.390678
2.91383,5.18058,0.37981
2.89989,5.17663,0.36891
2.88588,5.17264,0.357976
2.87182,5.1686,0.347011
2.85769,5.16451,0.336015
2.8435,5.16037,0.324988
2.82925,5.15619,0.313929
2.81494,5.15196,0.302839
2.80057,5.14769,0.291718
2.78613,5.14336,0.280566
2.77164,5.139,0.269384
2.75709,5.13458,0.258172
2.74247,5.13012,0.24693
2.7278,5.12562,0.235658
2.71307,5.12107,0.224356
2.69828,5.11647,0.213026
2.68343,5.11183,0.201665
2.66853,5.10714,0.190276
2.65357,5.10241,0.178858
2.63854,5.09763,0.167412
2.62347,5.09281,0.155936
2.60833,5.08795,0.144433
2.59314,5.08304,0.132902
2.57789,5.07808,0.121343
2.56259,5.07309,0.109757
2.54723,5.06805,0.0981438
2.53182,5.06296,0.0865026
2.51635,5.05784,0.0748343
2.50082,5.05267,0.0631409
2.48525,5.04745,0.05142
2.46962,5.0422,0.0396724
2.45393,5.0369,0.0278997
2.43819,5.03156,0.0161014
2.4224,5.02617,0.0042758
2.40656,5.02075,-0.0075736
2.39066,5.01528,-0.0194485
2.37471,5.00978,-0.0313482
2.35871,5.00423,-0.0432732
2.34266,4.99864,-0.0552223
2.32656,4.993,-0.0671959
2.3104,4.98733,-0.0791931
2.2942,4.98162,-0.0912147
2.27794,4.97586,-0.10326
2.26164,4.97007,-0.115328
2.24529,4.96424,-0.127419
2.22888,4.95836,-0.139534
2.21243,4.95245,-0.151671
2.19594,4.9465,-0.16383
2.17939,4.9405,-0.176013
2.16279,4.93447,-0.188216
2.14615,4.9284,-0.200442
2.12946,4.92229,-0.212689
2.11273,4.91615,-0.224957
2.09594,4.90996,-0.237248
2.07912,4.90374,-0.249558
2.06224,4.89747,-0.261889
2.04532,4.89117,-0.274241
2.02836,4.88483,-0.286614
2.01135,4.87846,-0.299006
1.9943,4.87205,-0.311417
1.9772,4.8656,-0.323848
1.96006,4.85911,-0.336299
1.94288,4.85259,-0.348768
1.92565,4.84604,-0.361256
1.90839,4.83944,-0.373764
1.89108,4.83281,-0.386288
1.87372,4.82614,-0.398833
1.85633,4.81944,-0.411393
1.8389,4.8127,-0.423972
1.82142,4.80593,-0.436568
1.80391,4.79912,-0.449182
1.78635,4.79228,-0.461812
